aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,aqi_lag_1h,pm2_5_lag_1h,pm10_lag_1h,co_lag_1h,no_lag_1h,no2_lag_1h,o3_lag_1h,so2_lag_1h,nh3_lag_1h
3,39.29,59.17,440.6,0.0,15.25,104.43,26.94,4.94,15.0,1.0,3.0,4.0,50.97,70.43,447.27,0.0,13.19,147.34,27.18,4.37
3,30.54,50.71,440.6,0.0,16.79,73.67,24.8,5.7,16.0,1.0,3.0,3.0,39.29,59.17,440.6,0.0,15.25,104.43,26.94,4.94
3,27.14,48.03,440.6,0.0,17.14,57.94,22.17,6.46,17.0,1.0,3.0,3.0,30.54,50.71,440.6,0.0,16.79,73.67,24.8,5.7
2,24.96,45.69,420.57,0.0,15.77,52.21,18.36,6.65,18.0,1.0,3.0,3.0,27.14,48.03,440.6,0.0,17.14,57.94,22.17,6.46
2,24.49,44.01,410.56,0.0,14.74,47.92,14.78,7.47,19.0,1.0,3.0,2.0,24.96,45.69,420.57,0.0,15.77,52.21,18.36,6.65
3,25.87,44.64,433.92,0.0,13.71,43.27,12.28,9.37,20.0,1.0,3.0,2.0,24.49,44.01,410.56,0.0,14.74,47.92,14.78,7.47
3,26.84,45.4,453.95,0.0,12.51,40.41,10.25,10.89,21.0,1.0,3.0,3.0,25.87,44.64,433.92,0.0,13.71,43.27,12.28,9.37
3,26.47,44.76,453.95,0.0,11.31,38.98,8.7,12.67,22.0,1.0,3.0,3.0,26.84,45.4,453.95,0.0,12.51,40.41,10.25,10.89
3,26.75,45.08,460.62,0.0,11.31,37.19,8.82,16.47,23.0,1.0,3.0,3.0,26.47,44.76,453.95,0.0,11.31,38.98,8.7,12.67
3,29.45,48.94,507.35,0.01,14.57,33.26,10.73,22.29,0.0,2.0,3.0,3.0,26.75,45.08,460.62,0.0,11.31,37.19,8.82,16.47
3,36.7,59.44,674.25,0.22,25.7,22.17,15.5,30.91,1.0,2.0,3.0,3.0,29.45,48.94,507.35,0.01,14.57,33.26,10.73,22.29
3,49.26,78.05,974.66,6.15,38.73,4.25,20.27,36.48,2.0,2.0,3.0,3.0,36.7,59.44,674.25,0.22,25.7,22.17,15.5,30.91
4,55.61,88.94,1174.93,21.23,33.93,10.19,19.79,31.41,3.0,2.0,3.0,3.0,49.26,78.05,974.66,6.15,38.73,4.25,20.27,36.48
4,50.95,80.2,1028.06,14.75,32.9,35.05,18.12,20.77,4.0,2.0,3.0,4.0,55.61,88.94,1174.93,21.23,33.93,10.19,19.79,31.41
4,55.79,84.22,1014.71,8.94,33.24,79.39,20.74,17.99,5.0,2.0,3.0,4.0,50.95,80.2,1028.06,14.75,32.9,35.05,18.12,20.77
4,66.21,93.59,921.25,3.21,23.99,164.51,22.65,16.72,6.0,2.0,3.0,4.0,55.79,84.22,1014.71,8.94,33.24,79.39,20.74,17.99
3,24.12,36.43,367.16,0.61,4.37,128.75,8.82,3.96,7.0,2.0,3.0,4.0,66.21,93.59,921.25,3.21,23.99,164.51,22.65,16.72
3,30.88,36.63,397.21,0.42,5.23,108.72,8.94,4.88,8.0,3.0,2.0,3.0,24.12,36.43,367.16,0.61,4.37,128.75,8.82,3.96
3,30.5,36.17,397.21,0.51,5.36,115.87,9.66,4.81,9.0,3.0,2.0,3.0,30.88,36.63,397.21,0.42,5.23,108.72,8.94,4.88
3,31.19,36.85,403.88,0.55,6.0,124.45,10.61,4.88,10.0,3.0,2.0,3.0,30.5,36.17,397.21,0.51,5.36,115.87,9.66,4.81
3,32.05,37.78,420.57,0.53,7.45,128.75,11.8,5.13,11.0,3.0,2.0,3.0,31.19,36.85,403.88,0.55,6.0,124.45,10.61,4.88
3,31.79,37.64,433.92,0.38,9.68,124.45,12.4,5.38,12.0,3.0,2.0,3.0,32.05,37.78,420.57,0.53,7.45,128.75,11.8,5.13
3,39.85,49.58,741.0,0.19,33.24,77.25,16.69,10.51,13.0,3.0,2.0,3.0,31.79,37.64,433.92,0.38,9.68,124.45,12.4,5.38
4,55.53,73.16,1174.93,0.04,56.89,28.61,23.37,18.24,14.0,3.0,2.0,3.0,39.85,49.58,741.0,0.19,33.24,77.25,16.69,10.51
4,64.82,90.0,1388.55,0.71,63.75,10.19,25.99,24.07,15.0,3.0,2.0,4.0,55.53,73.16,1174.93,0.04,56.89,28.61,23.37,18.24
4,70.66,102.02,1468.66,1.79,61.69,5.14,27.18,28.37,16.0,3.0,2.0,4.0,64.82,90.0,1388.55,0.71,63.75,10.19,25.99,24.07
5,79.83,116.45,1562.12,3.91,58.95,1.97,27.89,29.64,17.0,3.0,2.0,4.0,70.66,102.02,1468.66,1.79,61.69,5.14,27.18,28.37
5,80.1,117.69,1401.9,3.86,54.15,1.97,24.32,25.59,18.0,3.0,2.0,5.0,79.83,116.45,1562.12,3.91,58.95,1.97,27.89,29.64
5,79.02,112.1,1148.22,1.23,46.61,5.28,21.46,20.77,19.0,3.0,2.0,5.0,80.1,117.69,1401.9,3.86,54.15,1.97,24.32,25.59
5,83.08,114.87,1068.12,0.52,40.1,6.62,20.27,20.52,20.0,3.0,2.0,5.0,79.02,112.1,1148.22,1.23,46.61,5.28,21.46,20.77
5,82.11,115.27,1068.12,0.89,36.33,3.71,18.36,22.8,21.0,3.0,2.0,5.0,83.08,114.87,1068.12,0.52,40.1,6.62,20.27,20.52
4,74.33,108.82,1028.06,1.62,31.53,1.63,15.97,25.59,22.0,3.0,2.0,5.0,82.11,115.27,1068.12,0.89,36.33,3.71,18.36,22.8
4,65.25,98.83,961.3,2.6,26.39,0.82,14.31,27.61,23.0,3.0,2.0,4.0,74.33,108.82,1028.06,1.62,31.53,1.63,15.97,25.59
4,59.67,90.49,947.95,4.36,23.65,0.45,14.31,28.63,0.0,4.0,3.0,4.0,65.25,98.83,961.3,2.6,26.39,0.82,14.31,27.61
4,59.0,86.17,1001.36,7.93,22.96,0.31,15.14,28.63,1.0,4.0,3.0,4.0,59.67,90.49,947.95,4.36,23.65,0.45,14.31,28.63
4,68.22,95.47,1268.39,18.55,25.7,0.07,18.6,27.61,2.0,4.0,3.0,4.0,59.0,86.17,1001.36,7.93,22.96,0.31,15.14,28.63
5,78.1,106.64,1548.77,32.19,29.47,1.83,21.7,25.84,3.0,4.0,3.0,4.0,68.22,95.47,1268.39,18.55,25.7,0.07,18.6,27.61
4,72.3,94.9,1348.5,16.54,37.36,19.49,24.32,22.29,4.0,4.0,3.0,5.0,78.1,106.64,1548.77,32.19,29.47,1.83,21.7,25.84
5,80.39,100.86,1335.14,8.94,40.44,62.23,31.47,22.04,5.0,4.0,3.0,4.0,72.3,94.9,1348.5,16.54,37.36,19.49,24.32,22.29
5,109.38,128.92,1455.31,4.25,38.39,158.79,41.96,23.05,6.0,4.0,3.0,5.0,80.39,100.86,1335.14,8.94,40.44,62.23,31.47,22.04
4,69.51,78.66,640.87,0.76,8.83,171.66,24.32,9.5,7.0,4.0,3.0,5.0,109.38,128.92,1455.31,4.25,38.39,158.79,41.96,23.05
2,7.67,18.79,250.34,0.38,1.95,95.84,2.71,1.36,8.0,0.0,3.0,4.0,69.51,78.66,640.87,0.76,8.83,171.66,24.32,9.5
2,7.23,17.56,240.33,0.36,1.84,91.55,2.74,1.12,9.0,0.0,3.0,2.0,7.67,18.79,250.34,0.38,1.95,95.84,2.71,1.36
3,9.76,20.84,250.34,0.36,2.12,100.14,3.81,1.25,10.0,0.0,3.0,2.0,7.23,17.56,240.33,0.36,1.84,91.55,2.74,1.12
3,17.38,31.11,280.38,0.42,3.34,123.02,6.2,1.74,11.0,0.0,3.0,3.0,9.76,20.84,250.34,0.36,2.12,100.14,3.81,1.25
4,27.23,42.92,313.76,0.41,5.23,147.34,10.49,2.01,12.0,0.0,3.0,3.0,17.38,31.11,280.38,0.42,3.34,123.02,6.2,1.74
4,40.88,58.83,423.91,0.34,13.02,145.91,16.93,4.31,13.0,0.0,3.0,4.0,27.23,42.92,313.76,0.41,5.23,147.34,10.49,2.01
4,60.01,81.51,567.44,0.02,20.22,137.33,24.56,7.98,14.0,0.0,3.0,4.0,40.88,58.83,423.91,0.34,13.02,145.91,16.93,4.31
5,75.46,100.95,680.92,0.0,24.68,127.32,30.99,10.77,15.0,0.0,3.0,4.0,60.01,81.51,567.44,0.02,20.22,137.33,24.56,7.98
5,86.53,116.92,854.49,0.0,33.24,95.84,31.95,15.07,16.0,0.0,3.0,5.0,75.46,100.95,680.92,0.0,24.68,127.32,30.99,10.77
5,93.9,129.66,1014.71,0.0,41.47,58.65,26.94,18.75,17.0,0.0,3.0,5.0,86.53,116.92,854.49,0.0,33.24,95.84,31.95,15.07
5,93.06,131.06,1041.41,0.01,44.55,35.05,20.74,19.25,18.0,0.0,3.0,5.0,93.9,129.66,1014.71,0.0,41.47,58.65,26.94,18.75
5,88.28,125.15,974.66,0.04,41.13,23.6,15.74,18.75,19.0,0.0,3.0,5.0,93.06,131.06,1041.41,0.01,44.55,35.05,20.74,19.25
5,85.92,121.17,934.6,0.06,36.67,18.42,14.07,18.75,20.0,0.0,3.0,5.0,88.28,125.15,974.66,0.04,41.13,23.6,15.74,18.75
5,81.41,114.87,934.6,0.1,32.9,15.02,12.87,19.51,21.0,0.0,3.0,5.0,85.92,121.17,934.6,0.06,36.67,18.42,14.07,18.75
4,72.34,102.6,881.2,0.1,28.45,14.66,11.56,19.76,22.0,0.0,3.0,5.0,81.41,114.87,934.6,0.1,32.9,15.02,12.87,19.51
4,62.38,89.61,801.09,0.09,24.68,15.91,10.85,20.52,23.0,0.0,3.0,4.0,72.34,102.6,881.2,0.1,28.45,14.66,11.56,19.76
4,55.35,79.99,754.36,0.11,23.65,17.34,11.92,21.79,0.0,1.0,3.0,4.0,62.38,89.61,801.09,0.09,24.68,15.91,10.85,20.52
4,53.77,77.87,821.11,0.56,30.16,14.31,15.74,25.33,1.0,1.0,3.0,4.0,55.35,79.99,754.36,0.11,23.65,17.34,11.92,21.79
4,60.26,86.79,1068.12,5.7,41.47,5.01,19.31,26.35,2.0,1.0,3.0,4.0,53.77,77.87,821.11,0.56,30.16,14.31,15.74,25.33
4,61.66,89.42,1201.63,16.76,39.41,16.27,19.79,23.81,3.0,1.0,3.0,4.0,60.26,86.79,1068.12,5.7,41.47,5.01,19.31,26.35
4,63.97,90.02,1201.63,14.08,39.07,45.78,22.65,21.03,4.0,1.0,3.0,4.0,61.66,89.42,1201.63,16.76,39.41,16.27,19.79,23.81
5,87.56,113.77,1375.2,8.61,41.13,105.86,30.52,21.03,5.0,1.0,3.0,4.0,63.97,90.02,1201.63,14.08,39.07,45.78,22.65,21.03
5,125.94,150.2,1415.25,3.24,30.5,211.72,41.01,20.77,6.0,1.0,3.0,5.0,87.56,113.77,1375.2,8.61,41.13,105.86,30.52,21.03
4,41.72,51.73,540.73,0.75,6.6,161.65,19.79,6.33,7.0,1.0,3.0,5.0,125.94,150.2,1415.25,3.24,30.5,211.72,41.01,20.77
1,5.29,6.61,320.43,0.85,9.08,29.68,7.63,1.87,8.0,4.0,8.0,4.0,41.72,51.73,540.73,0.75,6.6,161.65,19.79,6.33
1,6.3,7.61,323.77,0.81,10.02,30.76,7.87,1.85,9.0,4.0,8.0,1.0,5.29,6.61,320.43,0.85,9.08,29.68,7.63,1.87
1,7.23,8.66,330.45,0.64,11.14,29.68,7.87,1.85,10.0,4.0,8.0,1.0,6.3,7.61,323.77,0.81,10.02,30.76,7.87,1.85
1,8.2,9.93,357.15,0.92,14.22,22.89,8.94,2.09,11.0,4.0,8.0,1.0,7.23,8.66,330.45,0.64,11.14,29.68,7.87,1.85
1,8.38,10.47,393.87,1.34,17.82,14.31,9.42,2.31,12.0,4.0,8.0,1.0,8.2,9.93,357.15,0.92,14.22,22.89,8.94,2.09
1,9.09,11.83,433.92,2.18,19.54,8.49,9.78,2.79,13.0,4.0,8.0,1.0,8.38,10.47,393.87,1.34,17.82,14.31,9.42,2.31
2,10.38,14.1,460.62,1.58,20.05,4.69,10.13,3.39,14.0,4.0,8.0,1.0,9.09,11.83,433.92,2.18,19.54,8.49,9.78,2.79
2,11.32,15.81,460.62,1.49,18.85,4.25,10.13,3.8,15.0,4.0,8.0,2.0,10.38,14.1,460.62,1.58,20.05,4.69,10.13,3.39
2,15.01,20.72,534.06,2.68,19.19,2.19,11.21,4.94,16.0,4.0,8.0,2.0,11.32,15.81,460.62,1.49,18.85,4.25,10.13,3.8
2,20.95,28.51,667.57,6.48,18.85,0.32,12.16,6.21,17.0,4.0,8.0,2.0,15.01,20.72,534.06,2.68,19.19,2.19,11.21,4.94
2,23.13,30.92,720.98,10.28,17.31,0.05,11.44,6.27,18.0,4.0,8.0,2.0,20.95,28.51,667.57,6.48,18.85,0.32,12.16,6.21
2,20.03,26.18,647.54,9.83,15.59,0.05,9.3,5.26,19.0,4.0,8.0,2.0,23.13,30.92,720.98,10.28,17.31,0.05,11.44,6.27
2,15.58,20.03,527.38,5.36,14.22,0.23,7.33,4.18,20.0,4.0,8.0,2.0,20.03,26.18,647.54,9.83,15.59,0.05,9.3,5.26
2,12.28,15.56,433.92,2.1,13.02,1.05,6.44,3.45,21.0,4.0,8.0,2.0,15.58,20.03,527.38,5.36,14.22,0.23,7.33,4.18
1,9.81,12.3,377.18,0.65,11.31,3.13,5.84,3.13,22.0,4.0,8.0,2.0,12.28,15.56,433.92,2.1,13.02,1.05,6.44,3.45
1,8.99,11.37,360.49,0.5,10.28,4.11,5.78,3.55,23.0,4.0,8.0,1.0,9.81,12.3,377.18,0.65,11.31,3.13,5.84,3.13
1,9.36,12.07,373.84,0.87,10.62,3.22,6.2,4.37,0.0,5.0,8.0,1.0,8.99,11.37,360.49,0.5,10.28,4.11,5.78,3.55
2,11.6,15.32,440.6,2.99,12.0,1.24,7.45,5.26,1.0,5.0,8.0,1.0,9.36,12.07,373.84,0.87,10.62,3.22,6.2,4.37
2,13.77,18.79,534.06,7.93,12.51,0.34,7.99,5.0,2.0,5.0,8.0,2.0,11.6,15.32,440.6,2.99,12.0,1.24,7.45,5.26
2,11.78,16.6,527.38,10.28,11.48,1.14,7.21,3.93,3.0,5.0,8.0,2.0,13.77,18.79,534.06,7.93,12.51,0.34,7.99,5.0
1,8.59,12.25,447.27,7.6,9.94,3.4,6.74,2.98,4.0,5.0,8.0,2.0,11.78,16.6,527.38,10.28,11.48,1.14,7.21,3.93
1,7.42,10.61,420.57,5.98,8.23,5.99,6.14,2.56,5.0,5.0,8.0,1.0,8.59,12.25,447.27,7.6,9.94,3.4,6.74,2.98
1,6.31,8.94,390.53,4.3,7.37,9.92,5.48,2.22,6.0,5.0,8.0,1.0,7.42,10.61,420.57,5.98,8.23,5.99,6.14,2.56
1,5.12,7.23,360.49,2.15,7.2,14.66,4.47,1.9,7.0,5.0,8.0,1.0,6.31,8.94,390.53,4.3,7.37,9.92,5.48,2.22
1,3.36,4.44,260.35,0.55,6.17,36.84,5.84,1.39,8.0,2.0,7.0,1.0,5.12,7.23,360.49,2.15,7.2,14.66,4.47,1.9
1,3.73,4.87,273.7,0.61,7.2,32.54,6.02,1.6,9.0,2.0,7.0,1.0,3.36,4.44,260.35,0.55,6.17,36.84,5.84,1.39
1,3.58,4.79,273.7,0.57,7.71,28.25,5.72,1.74,10.0,2.0,7.0,1.0,3.73,4.87,273.7,0.61,7.2,32.54,6.02,1.6
1,3.38,4.64,277.04,0.68,8.31,25.03,5.54,1.82,11.0,2.0,7.0,1.0,3.58,4.79,273.7,0.57,7.71,28.25,5.72,1.74
1,3.62,4.98,287.06,0.67,9.6,22.17,5.54,1.88,12.0,2.0,7.0,1.0,3.38,4.64,277.04,0.68,8.31,25.03,5.54,1.82
1,4.32,6.12,300.41,0.42,10.97,19.13,6.08,2.18,13.0,2.0,7.0,1.0,3.62,4.98,287.06,0.67,9.6,22.17,5.54,1.88
1,5.21,7.69,317.1,0.15,11.65,17.34,6.74,2.53,14.0,2.0,7.0,1.0,4.32,6.12,300.41,0.42,10.97,19.13,6.08,2.18
1,5.6,8.56,327.11,0.11,11.48,16.81,6.91,2.63,15.0,2.0,7.0,1.0,5.21,7.69,317.1,0.15,11.65,17.34,6.74,2.53
1,6.35,9.49,340.46,0.12,11.65,16.27,7.57,2.75,16.0,2.0,7.0,1.0,5.6,8.56,327.11,0.11,11.48,16.81,6.91,2.63
1,6.31,9.26,333.79,0.1,11.31,16.81,7.27,2.56,17.0,2.0,7.0,1.0,6.35,9.49,340.46,0.12,11.65,16.27,7.57,2.75
1,5.15,7.35,303.75,0.06,10.11,18.6,6.44,2.06,18.0,2.0,7.0,1.0,6.31,9.26,333.79,0.1,11.31,16.81,7.27,2.56
1,4.01,5.41,270.37,0.03,8.31,21.28,5.54,1.68,19.0,2.0,7.0,1.0,5.15,7.35,303.75,0.06,10.11,18.6,6.44,2.06
1,3.82,5.05,260.35,0.02,7.2,22.71,5.48,1.68,20.0,2.0,7.0,1.0,4.01,5.41,270.37,0.03,8.31,21.28,5.54,1.68
1,3.87,5.08,257.02,0.01,7.11,22.89,5.72,1.73,21.0,2.0,7.0,1.0,3.82,5.05,260.35,0.02,7.2,22.71,5.48,1.68
1,3.76,4.96,253.68,0.01,7.03,22.89,5.72,1.71,22.0,2.0,7.0,1.0,3.87,5.08,257.02,0.01,7.11,22.89,5.72,1.73
1,3.46,4.57,250.34,0.02,6.94,22.71,5.66,1.66,23.0,2.0,7.0,1.0,3.76,4.96,253.68,0.01,7.03,22.89,5.72,1.71
1,3.21,4.3,253.68,0.02,7.03,22.35,5.6,1.65,0.0,3.0,7.0,1.0,3.46,4.57,250.34,0.02,6.94,22.71,5.66,1.66
1,3.43,4.7,270.37,0.05,8.23,21.1,5.9,1.79,1.0,3.0,7.0,1.0,3.21,4.3,253.68,0.02,7.03,22.35,5.6,1.65
1,3.82,5.56,300.41,0.22,10.2,19.13,6.2,1.99,2.0,3.0,7.0,1.0,3.43,4.7,270.37,0.05,8.23,21.1,5.9,1.79
1,3.6,5.4,300.41,0.79,10.11,19.49,6.32,1.87,3.0,3.0,7.0,1.0,3.82,5.56,300.41,0.22,10.2,19.13,6.2,1.99
1,3.4,4.95,287.06,0.94,9.17,20.74,6.38,1.63,4.0,3.0,7.0,1.0,3.6,5.4,300.41,0.79,10.11,19.49,6.32,1.87
1,3.65,5.2,290.39,1.05,8.83,21.1,6.56,1.63,5.0,3.0,7.0,1.0,3.4,4.95,287.06,0.94,9.17,20.74,6.38,1.63
1,3.8,5.29,287.06,1.15,8.57,22.71,6.74,1.6,6.0,3.0,7.0,1.0,3.65,5.2,290.39,1.05,8.83,21.1,6.56,1.63
1,3.68,5.04,277.04,0.72,8.23,25.39,6.32,1.47,7.0,3.0,7.0,1.0,3.8,5.29,287.06,1.15,8.57,22.71,6.74,1.6
5,159.38,169.98,854.49,1.12,13.37,194.55,26.23,7.66,8.0,4.0,12.0,1.0,3.68,5.04,277.04,0.72,8.23,25.39,6.32,1.47
5,149.36,158.71,747.68,0.74,10.71,205.99,23.84,6.33,9.0,4.0,12.0,5.0,159.38,169.98,854.49,1.12,13.37,194.55,26.23,7.66
5,152.48,163.55,881.2,1.58,23.31,174.52,21.46,8.36,10.0,4.0,12.0,5.0,149.36,158.71,747.68,0.74,10.71,205.99,23.84,6.33
5,158.61,173.21,1161.58,2.77,48.67,124.45,20.5,12.16,11.0,4.0,12.0,5.0,152.48,163.55,881.2,1.58,23.31,174.52,21.46,8.36
5,155.55,172.54,1415.25,1.76,76.09,72.96,19.79,15.2,12.0,4.0,12.0,5.0,158.61,173.21,1161.58,2.77,48.67,124.45,20.5,12.16
5,148.26,167.25,1535.42,0.07,83.63,42.56,20.27,18.49,13.0,4.0,12.0,5.0,155.55,172.54,1415.25,1.76,76.09,72.96,19.79,15.2
5,152.32,175.09,1628.88,0.01,74.03,32.9,21.22,22.04,14.0,4.0,12.0,5.0,148.26,167.25,1535.42,0.07,83.63,42.56,20.27,18.49
5,167.5,194.48,1762.39,0.03,67.86,26.46,21.93,25.33,15.0,4.0,12.0,5.0,152.32,175.09,1628.88,0.01,74.03,32.9,21.22,22.04
5,190.3,219.81,1949.31,0.16,67.17,18.6,22.65,28.63,16.0,4.0,12.0,5.0,167.5,194.48,1762.39,0.03,67.86,26.46,21.93,25.33
5,206.6,238.58,2056.12,0.96,67.86,8.4,21.93,30.15,17.0,4.0,12.0,5.0,190.3,219.81,1949.31,0.16,67.17,18.6,22.65,28.63
5,202.19,233.88,1869.2,1.9,61.69,4.52,18.84,28.37,18.0,4.0,12.0,5.0,206.6,238.58,2056.12,0.96,67.86,8.4,21.93,30.15
5,186.43,214.45,1548.77,1.16,52.78,5.59,15.02,26.35,19.0,4.0,12.0,5.0,202.19,233.88,1869.2,1.9,61.69,4.52,18.84,28.37
5,174.92,199.22,1295.09,0.23,41.47,10.37,12.04,23.81,20.0,4.0,12.0,5.0,186.43,214.45,1548.77,1.16,52.78,5.59,15.02,26.35
5,166.82,188.21,1148.22,0.1,33.24,13.23,10.49,21.79,21.0,4.0,12.0,5.0,174.92,199.22,1295.09,0.23,41.47,10.37,12.04,23.81
5,161.09,180.93,1068.12,0.1,28.79,13.23,9.78,20.77,22.0,4.0,12.0,5.0,166.82,188.21,1148.22,0.1,33.24,13.23,10.49,21.79
5,156.72,176.15,1014.71,0.16,26.39,11.44,9.66,20.77,23.0,4.0,12.0,5.0,161.09,180.93,1068.12,0.1,28.79,13.23,9.78,20.77
5,153.28,172.77,988.01,0.44,25.7,8.31,9.78,21.53,0.0,5.0,12.0,5.0,156.72,176.15,1014.71,0.16,26.39,11.44,9.66,20.77
5,152.27,172.98,1041.41,2.71,28.79,3.44,12.99,26.85,1.0,5.0,12.0,5.0,153.28,172.77,988.01,0.44,25.7,8.31,9.78,21.53
5,163.06,188.34,1335.14,14.98,34.27,0.14,21.46,39.01,2.0,5.0,12.0,5.0,152.27,172.98,1041.41,2.71,28.79,3.44,12.99,26.85
5,179.31,209.68,1735.69,36.21,39.07,1.54,30.52,50.16,3.0,5.0,12.0,5.0,163.06,188.34,1335.14,14.98,34.27,0.14,21.46,39.01
5,198.47,231.69,2136.23,50.07,46.61,7.33,40.53,57.76,4.0,5.0,12.0,5.0,179.31,209.68,1735.69,36.21,39.07,1.54,30.52,50.16
5,208.51,240.44,2243.04,38.44,58.95,22.89,43.87,53.2,5.0,5.0,12.0,5.0,198.47,231.69,2136.23,50.07,46.61,7.33,40.53,57.76
5,208.22,234.63,1949.31,16.09,56.21,68.66,35.76,35.97,6.0,5.0,12.0,5.0,208.51,240.44,2243.04,38.44,58.95,22.89,43.87,53.2
5,127.73,138.74,794.41,1.98,15.77,155.93,27.42,10.77,7.0,5.0,12.0,5.0,208.22,234.63,1949.31,16.09,56.21,68.66,35.76,35.97
3,43.64,54.35,350.48,0.43,3.51,134.47,6.68,3.39,8.0,0.0,2.0,5.0,127.73,138.74,794.41,1.98,15.77,155.93,27.42,10.77
3,40.24,50.31,337.12,0.41,3.38,128.75,5.66,3.1,9.0,0.0,2.0,3.0,43.64,54.35,350.48,0.43,3.51,134.47,6.68,3.39
3,40.34,50.97,340.46,0.41,3.77,128.75,7.03,2.91,10.0,0.0,2.0,3.0,40.24,50.31,337.12,0.41,3.38,128.75,5.66,3.1
3,45.02,57.5,360.49,0.42,5.48,137.33,9.18,2.98,11.0,0.0,2.0,3.0,40.34,50.97,340.46,0.41,3.77,128.75,7.03,2.91
4,57.62,73.12,410.56,0.25,8.48,158.79,14.31,3.2,12.0,0.0,2.0,3.0,45.02,57.5,360.49,0.42,5.48,137.33,9.18,2.98
5,77.96,97.61,534.06,0.03,15.94,164.51,24.56,5.13,13.0,0.0,2.0,4.0,57.62,73.12,410.56,0.25,8.48,158.79,14.31,3.2
5,92.1,116.37,647.54,0.0,22.28,147.34,33.38,8.11,14.0,0.0,2.0,5.0,77.96,97.61,534.06,0.03,15.94,164.51,24.56,5.13
5,87.39,113.42,680.92,0.0,25.02,123.02,36.24,10.01,15.0,0.0,2.0,5.0,92.1,116.37,647.54,0.0,22.28,147.34,33.38,8.11
5,80.89,108.5,787.73,0.0,31.53,86.55,34.33,13.68,16.0,0.0,2.0,5.0,87.39,113.42,680.92,0.0,25.02,123.02,36.24,10.01
5,79.44,110.33,907.9,0.0,39.41,52.93,29.56,17.48,17.0,0.0,2.0,5.0,80.89,108.5,787.73,0.0,31.53,86.55,34.33,13.68
4,72.9,105.21,921.25,0.01,42.5,31.83,23.37,18.49,18.0,0.0,2.0,5.0,79.44,110.33,907.9,0.0,39.41,52.93,29.56,17.48
4,65.65,97.44,834.47,0.04,39.76,22.89,19.31,19.25,19.0,0.0,2.0,4.0,72.9,105.21,921.25,0.01,42.5,31.83,23.37,18.49
4,65.82,97.78,801.09,0.04,35.64,20.38,20.03,23.05,20.0,0.0,2.0,4.0,65.65,97.44,834.47,0.04,39.76,22.89,19.31,19.25
4,69.08,101.95,814.44,0.04,33.59,19.13,22.41,28.63,21.0,0.0,2.0,4.0,65.82,97.78,801.09,0.04,35.64,20.38,20.03,23.05
4,70.97,105.33,814.44,0.04,31.87,18.95,23.84,33.94,22.0,0.0,2.0,4.0,69.08,101.95,814.44,0.04,33.59,19.13,22.41,28.63
4,72.25,108.45,827.79,0.06,31.53,18.06,24.56,39.01,23.0,0.0,2.0,4.0,70.97,105.33,814.44,0.04,31.87,18.95,23.84,33.94
5,76.2,114.68,894.55,0.24,34.96,13.41,26.94,45.6,0.0,1.0,2.0,4.0,72.25,108.45,827.79,0.06,31.53,18.06,24.56,39.01
5,85.78,128.48,1094.82,3.74,43.53,4.02,32.42,55.22,1.0,1.0,2.0,5.0,76.2,114.68,894.55,0.24,34.96,13.41,26.94,45.6
5,107.44,158.56,1575.47,22.58,50.04,0.04,42.92,68.9,2.0,1.0,2.0,5.0,85.78,128.48,1094.82,3.74,43.53,4.02,32.42,55.22
5,130.09,189.87,2136.23,52.75,54.84,1.48,53.41,81.06,3.0,1.0,2.0,5.0,107.44,158.56,1575.47,22.58,50.04,0.04,42.92,68.9
5,159.6,224.5,2723.69,74.21,63.75,7.42,67.71,91.2,4.0,1.0,2.0,5.0,130.09,189.87,2136.23,52.75,54.84,1.48,53.41,81.06
5,185.06,249.43,2990.72,61.69,87.74,23.25,73.43,86.13,5.0,1.0,2.0,5.0,159.6,224.5,2723.69,74.21,63.75,7.42,67.71,91.2
5,211.01,268.37,2883.91,27.72,105.56,80.82,67.71,64.85,6.0,1.0,2.0,5.0,185.06,249.43,2990.72,61.69,87.74,23.25,73.43,86.13
3,46.05,60.97,600.81,2.32,14.91,125.89,20.74,9.25,7.0,1.0,2.0,5.0,211.01,268.37,2883.91,27.72,105.56,80.82,67.71,64.85
4,49.35,63.83,377.18,0.34,4.28,155.93,16.45,3.42,8.0,3.0,3.0,3.0,46.05,60.97,600.81,2.32,14.91,125.89,20.74,9.25
4,50.47,64.66,383.85,0.34,4.97,155.93,16.69,3.74,9.0,3.0,3.0,4.0,49.35,63.83,377.18,0.34,4.28,155.93,16.45,3.42
4,51.3,65.56,397.21,0.32,6.6,154.5,16.93,4.02,10.0,3.0,3.0,4.0,50.47,64.66,383.85,0.34,4.97,155.93,16.69,3.74
4,48.09,62.03,390.53,0.22,8.14,143.05,14.42,3.96,11.0,3.0,3.0,4.0,51.3,65.56,397.21,0.32,6.6,154.5,16.93,4.02
4,57.68,72.77,433.92,0.06,9.51,157.36,17.64,3.7,12.0,3.0,3.0,4.0,48.09,62.03,390.53,0.22,8.14,143.05,14.42,3.96
5,76.24,95.89,520.71,0.01,12.85,177.38,28.37,4.37,13.0,3.0,3.0,4.0,57.68,72.77,433.92,0.06,9.51,157.36,17.64,3.7
